Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
6/8/2023 2:00,,,28.74030024,,,,,,,,,24.15753609,,,,,,16.59745219,,,26.40620627,,,,16.51250953,
6/8/2023 3:00,,,26.79398953,,,,,,,,,27.77305049,,,,,,22.42054132,,,24.89734768,,,,22.55636127,
6/8/2023 4:00,,,25.17166041,,,,,,,,,26.85653202,,,,,,17.18081655,,,23.66894378,,,,20.97856278,
6/8/2023 5:00,,,23.41053609,,,,,,,,,26.70420001,,,,,,23.72109408,,,22.55416885,,,,16.95254459,
6/8/2023 6:00,,,18.56439878,,,,,,,,,27.24136843,,,,,,16.99977354,,,19.99351798,,,,8.182799106,
6/8/2023 7:00,,,19.50491987,,,,,,,,,27.01482186,,,,,,12.08523428,,,16.51001331,,,,1.928332398,
6/8/2023 8:00,,,9.059900228,,,,,,,,,17.8332448,,,,,,3.66680798,,,14.63432654,,,,-3.184430448,
6/8/2023 9:00,,,11.05928121,,,,,,,,,6.772575405,,,,,,1.170361659,,,11.92880442,,,,-3.868915386,
6/8/2023 10:00,,,11.28489615,,,,,,,,,11.77139116,,,,,,2.903177739,,,10.47577865,,,,-2.31616684,
6/8/2023 11:00,,,17.13621895,,,,,,,,,11.80410603,,,,,,4.421170698,,,11.87407773,,,,0.474106122,
6/8/2023 12:00,,,25.02065781,,,,,,,,,16.86685329,,,,,,17.10255293,,,16.2939822,,,,13.55094957,
6/8/2023 13:00,,,29.17791745,,,,,,,,,21.97826955,,,,,,23.41773819,,,24.91621203,,,,26.40072702,
6/8/2023 14:00,,,32.78835303,,,,,,,,,33.06532516,,,,,,27.32766414,,,29.76143577,,,,29.42280877,
6/8/2023 15:00,,,39.68232969,,,,,,,,,39.55838212,,,,,,33.18137562,,,29.90788964,,,,40.75189832,
6/8/2023 16:00,,,44.3946514,,,,,,,,,42.67972162,,,,,,40.86058816,,,31.4365829,,,,49.58821834,
6/8/2023 17:00,,,45.14399512,,,,,,,,,38.95009058,,,,,,40.90974557,,,32.3682048,,,,50.14858879,
6/8/2023 18:00,,,44.53471444,,,,,,,,,41.01468836,,,,,,38.50765425,,,32.16645207,,,,43.88307388,
6/8/2023 19:00,,,43.93325423,,,,,,,,,33.538739,,,,,,39.75831291,,,32.13980793,,,,44.9633834,
