Datetime,WBOU,BRON,BXVNST,QUEE,SUFF,WANT,QNCORO,SOUT,BKBROW,MHLSQR,BEAC,MHMHIL,QNDKIL,BKNYRD,HFAL,QNASTO,STAT,QNSOZO,BKMAPL,DOVE,BREW,QNTLCC,MANH,BKLN,QNHBEA,QNMASP
2023-08-04 05:00:00,,,246.13740873262884,196.9023024534154,,220.5334568524564,,162.03593443505866,,,211.22631335055524,224.48429998420943,,287.52992777420104,153.37512081512114,,174.05766364166058,254.07341679930647,,196.8136279487937,196.253537193334,,238.7821418348136,154.2762863613694,233.33641230121464,
2023-08-04 06:00:00,,,270.72451206451274,212.7525940015373,,213.42409304110424,,162.57972565948504,,,211.8013978978236,234.25351068672936,,298.0187180205799,156.44148794960728,,189.5140743937345,265.6672481660962,,197.9115361450837,204.490090878545,,248.6455291595003,177.28800886395118,239.9941984623149,
2023-08-04 07:00:00,,,290.9748516835798,227.43281333659772,,215.7041956628537,,162.26520867684098,,,210.10246953120472,237.05848603857737,,308.8403311779492,146.79635399552143,,209.89632435418173,291.5877512468994,,207.0362211523212,208.44755811336307,,253.88081419536465,191.95334229939505,246.5959697386596,
2023-08-04 08:00:00,,,296.0487647289362,239.04634904527643,,219.00244643393623,,155.4036087338328,,,219.8494254500736,248.4276712849676,,304.482199014291,155.8970647593667,,203.10733927353365,296.2804817700673,,206.7473373626825,213.4462069642016,,262.69215105373604,195.02815126426285,252.438702720319,
2023-08-04 09:00:00,,,305.76525131223514,247.3758499948187,,225.2272650437606,,160.52609653502515,,,227.08693287312963,247.3557070923627,,315.4813688219777,159.07940984570064,,206.78351452991603,304.2248695977754,,213.9830650576268,225.0319118242588,,262.23194842563294,205.2566851463008,258.8471550008158,
2023-08-04 10:00:00,,,315.85986269965053,260.6565442147846,,228.6824641518357,,186.6477484486139,,,233.69609125481264,254.7213118712125,,339.56355669555575,163.31416895336056,,210.5159164643992,311.504939046066,,224.3319458133488,248.04382666858396,,266.61833762000515,208.277330239563,265.6392077167211,
2023-08-04 11:00:00,,,333.0868249454903,274.0152367374074,,227.97458004946608,,205.96669813529857,,,255.1957757695738,284.98842302271703,,366.1209754485517,165.80537593241243,,252.79851289977424,349.5636437830533,,230.71820519930696,268.9080204340016,,266.0243618875144,217.8625724569684,269.18572490676945,
2023-08-04 12:00:00,,,319.0526990357736,270.13348656935574,,235.5819976493347,,207.91985980319456,,,258.242924719447,290.8757310058352,,363.3576266112968,174.38670478868087,,286.4641623121528,333.80422760236866,,245.0580234459416,286.33415431607773,,294.881768963239,231.1723145777433,276.839283196433,
2023-08-04 13:00:00,,,318.09365506799554,261.7653902279223,,237.89086397797604,,201.4109244763859,,,264.2632191266533,289.14672908969453,,329.02952604238897,186.0831367246289,,255.94599519561623,327.4743105787765,,252.3000673365156,274.7365999520008,,286.98904963343483,194.37824886168264,281.9707855276884,
2023-08-04 14:00:00,,,278.2368039448496,264.6480400440715,,237.58994415021948,,201.97988430847275,,,273.5032066934642,305.2702202335545,,305.78719319588544,192.1087017904764,,262.72242389579384,338.7874508112097,,261.703797484942,258.9256576801722,,301.63002432576604,183.35830939363493,286.80086230800214,
